image_name,target
ISIC_0180057,0.026855521785099604
ISIC_0182213,0.1314714997571304
ISIC_0183334,0.024558187662097167
ISIC_0183449,0.14045455718892555
ISIC_0183658,0.02412148351909571
ISIC_0183771,0.033387497847124865
ISIC_0186715,0.04649612024807806
ISIC_0187786,0.02348632644500685
ISIC_0188485,0.02738129906801386
ISIC_0191895,0.04825113004796076
ISIC_0192184,0.027429570624527076
ISIC_0192807,0.025704565752101137
ISIC_0193289,0.0941285997834198
ISIC_0194115,0.026132247027705002
ISIC_0195744,0.02246363281329107
ISIC_0195995,0.023578996493628025
ISIC_0196159,0.03969215012187576
ISIC_0196622,0.023252910153369045
ISIC_0196807,0.038031944768507575
ISIC_0197182,0.01914316843833876
ISIC_0197440,0.045048114119323544
ISIC_0197860,0.0731578946609954
ISIC_0198376,0.024248510598277
ISIC_0198622,0.025125886103763963
ISIC_0199195,0.023501769625097754
ISIC_0199718,0.02461686133977127
ISIC_0199780,0.023134724422429948
ISIC_0200120,0.21066737158432844
ISIC_0204399,0.02481757718708467
ISIC_0204875,0.02431924286868525
ISIC_0205627,0.02436759136255932
ISIC_0206261,0.026853779186156557
ISIC_0206934,0.0825119980153061
ISIC_0207197,0.052138186057197
ISIC_0208233,0.05971982795659198
ISIC_0209640,0.022543492702592562
ISIC_0210915,0.024708197821044445
ISIC_0212435,0.022138583470248697
ISIC_0212468,0.023926965316022113
ISIC_0213848,0.02465410550652981
ISIC_0216203,0.02775063348801584
ISIC_0216447,0.19385243972881583
ISIC_0220438,0.09921631179170952
ISIC_0220466,0.030832930667730525
ISIC_0223354,0.023082821650656504
ISIC_0223463,0.05239422844655381
ISIC_0223760,0.0239547938072319
ISIC_0224309,0.02664985509798174
ISIC_0225471,0.0215999299505868
ISIC_0225894,0.0194097739050376
ISIC_0226234,0.025576063428186895
ISIC_0227767,0.022212019227748396
ISIC_0228452,0.027917992799896523
ISIC_0229266,0.024507792817387013
ISIC_0230247,0.024653549844202424
ISIC_0230499,0.030815426045760153
ISIC_0231539,0.037479193505012526
ISIC_0231788,0.022918020050079632
ISIC_0232763,0.04027456267825393
ISIC_0235107,0.02098606675502014
ISIC_0235501,0.07003204638326092
ISIC_0235505,0.03227355014768276
ISIC_0235542,0.02367650385920048
ISIC_0238185,0.022953710998410704
ISIC_0238872,0.031803589512381075
ISIC_0239635,0.029009847376431943
ISIC_0240839,0.024191423315667628
ISIC_0241566,0.0855901897840599
ISIC_0243686,0.030332438623160367
ISIC_0243937,0.026184874439780334
ISIC_0244266,0.023955861661695957
ISIC_0244465,0.02743741236541166
ISIC_0244617,0.02818459497973566
ISIC_0244885,0.021856316175424575
ISIC_0245273,0.04366478958580132
ISIC_0246008,0.02368251304966088
ISIC_0246211,0.023021179236918928
ISIC_0248702,0.02167426235612583
ISIC_0251455,0.04120337219791956
ISIC_0251656,0.025393195806952765
ISIC_0252811,0.02626619022586212
ISIC_0254594,0.0221749212556715
ISIC_0255112,0.02011818941321325
ISIC_0256267,0.02579398711102686
ISIC_0258149,0.026773216761491206
ISIC_0258489,0.02281769588228416
ISIC_0258717,0.025621430613409043
ISIC_0259209,0.3372682388688217
ISIC_0259237,0.024216129254662513
ISIC_0261866,0.026443597670757293
ISIC_0261904,0.02476109660596037
ISIC_0261907,0.02642248696275482
ISIC_0262392,0.022646982189356044
ISIC_0262492,0.027348293927124786
ISIC_0263920,0.022833665108534143
ISIC_0265011,0.026380189593544386
ISIC_0267082,0.02364887339183512
ISIC_0268025,0.02428379114000444
ISIC_0268451,0.025577020458017734
ISIC_0269476,0.026739711127315897
ISIC_0270022,0.02237212285038185
ISIC_0270367,0.03131798712396164
ISIC_0271223,0.022131602824181557
ISIC_0272190,0.02241806457378397
ISIC_0273533,0.023901643792659376
ISIC_0274458,0.02419989610450678
ISIC_0274698,0.054277086778041654
ISIC_0274789,0.4073293179276321
ISIC_0276718,0.02867385614302111
ISIC_0280382,0.023662133346386244
ISIC_0280752,0.022059177231156347
ISIC_0280782,0.06038050617022916
ISIC_0280827,0.024246469157247163
ISIC_0281227,0.026703850097376632
ISIC_0282269,0.025329916742646886
ISIC_0282486,0.02561282535769215
ISIC_0282737,0.02443066965427351
ISIC_0284147,0.02441530620293837
ISIC_0284441,0.026970186470481106
ISIC_0284485,0.027113303022411824
ISIC_0285491,0.04017564576603908
ISIC_0285697,0.040350710597002036
ISIC_0286688,0.025498059561194233
ISIC_0287132,0.02293847961910496
ISIC_0287325,0.3225974885738243
ISIC_0288225,0.02420472018957214
ISIC_0290187,0.025852540504300116
ISIC_0291705,0.02341163293536673
ISIC_0292996,0.029596600123021413
ISIC_0294150,0.08135889386934662
ISIC_0296540,0.022913139182505034
ISIC_0297539,0.029311489468070034
ISIC_0297702,0.025237751934790133
ISIC_0298417,0.03457870835855626
ISIC_0299870,0.03847141183109932
ISIC_0300002,0.021728455271684648
ISIC_0301547,0.03055315667561169
ISIC_0301769,0.023018478226029395
ISIC_0304467,0.02294375207510624
ISIC_0304666,0.02349344941064959
ISIC_0304667,0.0249685423304143
ISIC_0306094,0.025045576609093474
ISIC_0307004,0.07228893941216927
ISIC_0307411,0.023537872946603585
ISIC_0309192,0.03417693560750409
ISIC_0309503,0.02637688824128189
ISIC_0310320,0.043188000990969456
ISIC_0311235,0.24286883333607104
ISIC_0311814,0.025114913934422972
ISIC_0312717,0.022474614300985334
ISIC_0313675,0.02444799951847744
ISIC_0317285,0.026439350845895868
ISIC_0318934,0.022048923290688326
ISIC_0319131,0.024633302163445475
ISIC_0319990,0.02830552961316061
ISIC_0320662,0.024812792237960818
ISIC_0321218,0.03465128242608261
ISIC_0321906,0.021808025261613184
ISIC_0321948,0.02520874776306458
ISIC_0322514,0.033803275741401774
ISIC_0327756,0.043105339655034824
ISIC_0328346,0.026356335759769915
ISIC_0328687,0.025060408876724723
ISIC_0328823,0.025390058700475407
ISIC_0329169,0.02493869624670696
ISIC_0329910,0.035424259321820736
ISIC_0330060,0.03550737573251152
ISIC_0330886,0.027166991730365082
ISIC_0332421,0.023083498905670834
ISIC_0332456,0.033607066079206084
ISIC_0334179,0.022482297938429832
ISIC_0335244,0.022553537785147574
ISIC_0335886,0.02127178739395094
ISIC_0336093,0.05567101482522946
ISIC_0338118,0.029419624801837924
ISIC_0338587,0.025187366229104044
ISIC_0339455,0.04985337308235893
ISIC_0340198,0.024454459509669492
ISIC_0340572,0.027070065025352953
ISIC_0341315,0.023954511571291543
ISIC_0343131,0.02987784608406353
ISIC_0343283,0.0846458917669075
ISIC_0346766,0.0252018505671258
ISIC_0347157,0.02425635438326492
ISIC_0348342,0.024077629848507594
ISIC_0350347,0.026824104328295233
ISIC_0350470,0.02534125203231945
ISIC_0351156,0.02307375390239534
ISIC_0351912,0.026924418874343017
ISIC_0352620,0.02373320087429237
ISIC_0353021,0.02352234210640192
ISIC_0355377,0.024243997576187806
ISIC_0358260,0.024735265596841718
ISIC_0358623,0.02453128154959631
ISIC_0359676,0.023713256973886012
ISIC_0359720,0.02291678141651173
ISIC_0361122,0.02431975416477871
ISIC_0366488,0.023503319868822193
ISIC_0367795,0.023064131658637046
ISIC_0367988,0.040709699093321804
ISIC_0368092,0.0194376638747242
ISIC_0368696,0.024505861305936055
ISIC_0369888,0.024653457287811757
ISIC_0370322,0.02653945722523155
ISIC_0371470,0.02360531594243002
ISIC_0371907,0.021990565160293674
ISIC_0372927,0.024856641885005953
ISIC_0372955,0.025261538302930545
ISIC_0372971,0.026288354755896567
ISIC_0373723,0.024563525094383143
ISIC_0375431,0.023495056476556777
ISIC_0377642,0.03789763345490532
ISIC_0378391,0.026794992572699933
ISIC_0378668,0.02104036581724434
ISIC_0379549,0.024712112169825554
ISIC_0380224,0.02621669737002468
ISIC_0381595,0.058015271993573
ISIC_0382931,0.047169082608186724
ISIC_0383641,0.048171158397812275
ISIC_0383780,0.023308638212058735
ISIC_0385415,0.12596102211253507
ISIC_0385463,0.028931165279490096
ISIC_0385865,0.191350520756353
ISIC_0388802,0.02534999247768688
ISIC_0389010,0.048840196052985375
ISIC_0389392,0.02700532989576578
ISIC_0389675,0.023545583468410687
ISIC_0390209,0.019394342225157735
ISIC_0391046,0.1269213659777523
ISIC_0391777,0.021913759518165595
ISIC_0392680,0.024578422079108236
ISIC_0392931,0.027908303957545278
ISIC_0393891,0.027033927283424474
ISIC_0394533,0.027240425391296008
ISIC_0394763,0.024514850784205917
ISIC_0394802,0.0347433267196744
ISIC_0395681,0.02499894058274927
ISIC_0395885,0.027060363810622212
ISIC_0398134,0.026228079382442947
ISIC_0400652,0.022077239114903925
ISIC_0401679,0.04715225121584711
ISIC_0403198,0.022978113761167433
ISIC_0406137,0.028572837096185116
ISIC_0407054,0.023543179217838765
ISIC_0407220,0.01987233589973402
ISIC_0408372,0.02151515311189422
ISIC_0408969,0.029105920899772167
ISIC_0409388,0.0217254286463562
ISIC_0410649,0.026229179396628378
ISIC_0411243,0.019182644408308983
ISIC_0414776,0.02565130833175135
ISIC_0416431,0.02258937213732643
ISIC_0416708,0.027148424460624602
ISIC_0418978,0.02397171458788643
ISIC_0419005,0.053551359103699306
ISIC_0421107,0.022346759490781545
ISIC_0424070,0.02880434918749219
ISIC_0426960,0.021902849070150183
ISIC_0427371,0.022722997699045656
ISIC_0429551,0.02394196670141173
ISIC_0431350,0.023062935281657693
ISIC_0431499,0.04783245999956923
ISIC_0431738,0.027072659783662703
ISIC_0432133,0.030380458940702338
ISIC_0432265,0.028484455306195738
ISIC_0432894,0.03002199083205414
ISIC_0433895,0.026960355989506055
ISIC_0434253,0.023835966359936712
ISIC_0434274,0.023807551102717015
ISIC_0434285,0.0241711596415822
ISIC_0434890,0.029930746551715858
ISIC_0434920,0.023492116599286274
ISIC_0435283,0.025035193002854724
ISIC_0435396,0.023829878863059997
ISIC_0436298,0.02296540119373398
ISIC_0436727,0.01827944051478377
ISIC_0436779,0.02371464948739958
ISIC_0436884,0.025374743900333785
ISIC_0437081,0.03499366922512895
ISIC_0437384,0.024893514907589055
ISIC_0437987,0.03186404616576414
ISIC_0438584,0.032663859774503895
ISIC_0439475,0.022370899302675728
ISIC_0441244,0.02079727551527748
ISIC_0442293,0.07662080600496483
ISIC_0442567,0.04574628568940792
ISIC_0445097,0.025536881383621212
ISIC_0446097,0.11762345566941185
ISIC_0446287,0.02363435368754396
ISIC_0446447,0.026740981265043165
ISIC_0448691,0.022265432554640387
ISIC_0450552,0.03193139098277902
ISIC_0451155,0.04248006546787471
ISIC_0451665,0.03397364398413163
ISIC_0452297,0.027444426939199927
ISIC_0453555,0.0336463853282485
ISIC_0454124,0.030916033147128867
ISIC_0454916,0.022396284318805793
ISIC_0456176,0.07576757476051903
ISIC_0456797,0.02077897853659191
ISIC_0457344,0.02967474018251639
ISIC_0457384,0.026364653968948555
ISIC_0457494,0.020083222029417612
ISIC_0457530,0.024630305170153525
ISIC_0457688,0.028319285652865414
ISIC_0459718,0.026897421210426615
ISIC_0460023,0.026377758963259508
ISIC_0460170,0.03602344991120931
ISIC_0460323,0.021033387566608143
ISIC_0461615,0.03333853483634376
ISIC_0462037,0.025374365690656566
ISIC_0462120,0.024743654365577603
ISIC_0462327,0.02434331393929176
ISIC_0462336,0.02632608386816435
ISIC_0462792,0.026450269578626253
ISIC_0463800,0.0322881168189929
ISIC_0464417,0.031950420455921565
ISIC_0465975,0.020421025309799865
ISIC_0467617,0.027207941139121155
ISIC_0468644,0.03011235624820185
ISIC_0469457,0.04204595731411552
ISIC_0470465,0.027210227026190473
ISIC_0470699,0.07259975408234234
ISIC_0473489,0.029435892798085023
ISIC_0474220,0.023082328794750022
ISIC_0476927,0.024763565486922646
ISIC_0477213,0.030178455674785807
ISIC_0477217,0.023480037040149115
ISIC_0477424,0.024496402370233823
ISIC_0477793,0.034910508079581064
ISIC_0477875,0.029057753432094286
ISIC_0477986,0.02287437151756239
ISIC_0479726,0.04482142517530842
ISIC_0479755,0.024997834136723712
ISIC_0480158,0.025160383615755563
ISIC_0481105,0.6955147400833832
ISIC_0482298,0.0247434257958127
ISIC_0482617,0.02123024597926779
ISIC_0485889,0.026045934433121774
ISIC_0486436,0.026250658547648617
ISIC_0487789,0.022276920635365963
ISIC_0488846,0.03259343634032774
ISIC_0490555,0.022603987245420076
ISIC_0492058,0.023205869018744562
ISIC_0493101,0.03508980593763733
ISIC_0493429,0.05187652332746048
ISIC_0493786,0.03033386810412645
ISIC_0495167,0.0272691036714263
ISIC_0495234,0.0366451419745388
ISIC_0495887,0.0570388397011797
ISIC_0495948,0.07754091921128675
ISIC_0497721,0.028079100224783802
ISIC_0498659,0.027971539829039098
ISIC_0500319,0.022387707626673033
ISIC_0500851,0.021307909485065463
ISIC_0501199,0.03550770752228222
ISIC_0501295,0.02384705724753866
ISIC_0502032,0.024727135532211016
ISIC_0502364,0.023319765735530372
ISIC_0504453,0.04770353416057587
ISIC_0504686,0.03906540126875533
ISIC_0504935,0.025323033841331104
ISIC_0505403,0.02716077084053879
ISIC_0505447,0.023704385917420863
ISIC_0506082,0.027140595718176654
ISIC_0506198,0.0287249600499383
ISIC_0508596,0.08680788940878564
ISIC_0509538,0.025858940925561905
ISIC_0510408,0.022601445408995342
ISIC_0510439,0.025216376964115616
ISIC_0510794,0.09125937074061585
ISIC_0511981,0.06857639164611015
ISIC_0513674,0.02596246818972683
ISIC_0513808,0.023903165568751907
ISIC_0515041,0.022199688056488132
ISIC_0515737,0.06642847961491491
ISIC_0517531,0.024551711975668817
ISIC_0517673,0.027647895935401536
ISIC_0519860,0.02559328642701845
ISIC_0520611,0.09511043969513702
ISIC_0521580,0.021904127948823834
ISIC_0521689,0.022879302311801433
ISIC_0521877,0.024931511791427233
ISIC_0522569,0.03374598100859719
ISIC_0523596,0.02240509781625223
ISIC_0524466,0.02721240990160646
ISIC_0524604,0.026851409897511485
ISIC_0525213,0.022094084835501
ISIC_0525405,0.03313902245292778
ISIC_0527588,0.026551843402536874
ISIC_0528304,0.020165691383886047
ISIC_0528945,0.025964469296871857
ISIC_0530946,0.04325326354978429
ISIC_0532813,0.025271791715497115
ISIC_0533917,0.025182874892639352
ISIC_0535264,0.15526708865368652
ISIC_0535812,0.03026285135672331
ISIC_0536393,0.02593515164525595
ISIC_0537310,0.03434278128528137
ISIC_0537430,0.06617990802363205
ISIC_0538335,0.022291447591149333
ISIC_0538391,0.03928376898159485
ISIC_0539046,0.0224404978671854
ISIC_0539432,0.28782594352599333
ISIC_0539662,0.02291044555243206
ISIC_0541206,0.02461482210502052
ISIC_0542744,0.027012379849991604
ISIC_0542899,0.024700625244799615
ISIC_0543866,0.02385521181341639
ISIC_0544482,0.02564089242007684
ISIC_0545219,0.022555967738947105
ISIC_0545222,0.024081383455657482
ISIC_0546119,0.022279949960352038
ISIC_0546506,0.09297240581277502
ISIC_0546632,0.03172139487799359
ISIC_0546682,0.02496675266512165
ISIC_0547086,0.020578627121588804
ISIC_0548182,0.034237765908737186
ISIC_0548968,0.03175265358919029
ISIC_0550777,0.02748339569693966
ISIC_0554395,0.023136964250468732
ISIC_0554507,0.09662217590871944
ISIC_0554535,0.02352252977872057
ISIC_0554819,0.023508704449434377
ISIC_0555540,0.09285618290462075
ISIC_0556297,0.02594839483138275
ISIC_0556505,0.04651536289241267
ISIC_0556568,0.022904858175777913
ISIC_0557285,0.02317176918627672
ISIC_0557595,0.025556367585439776
ISIC_0557850,0.0264631352309493
ISIC_0558458,0.021582894582414153
ISIC_0558563,0.02348105809279213
ISIC_0558899,0.0384625140421505
ISIC_0559101,0.04465792812045766
ISIC_0561202,0.4002632791005981
ISIC_0564203,0.02476877553513851
ISIC_0565070,0.0289307734267972
ISIC_0567332,0.032892537420041085
ISIC_0570796,0.04889368321993218
ISIC_0571162,0.029598103460037228
ISIC_0571336,0.021018004400373748
ISIC_0572486,0.025480588164513398
ISIC_0574930,0.020947213839852333
ISIC_0576125,0.024524346566232397
ISIC_0578316,0.02361583476726389
ISIC_0578354,0.08013582155353471
ISIC_0579350,0.02244144877868423
ISIC_0579367,0.02657444723886232
ISIC_0580265,0.02544866607569647
ISIC_0582447,0.0338669939331582
ISIC_0582531,0.043603265332102584
ISIC_0583833,0.025643507039906976
ISIC_0584197,0.36206841774801635
ISIC_0585534,0.1079894452879692
ISIC_0586493,0.022883604935040575
ISIC_0586601,0.020576383577768042
ISIC_0587024,0.10956247895594788
ISIC_0587027,0.0786520421188652
ISIC_0587527,0.02642497757420588
ISIC_0588157,0.027000729363524434
ISIC_0588162,0.03163847661827058
ISIC_0588352,0.2896936052021004
ISIC_0589061,0.03804706795700322
ISIC_0590646,0.0260139564016099
ISIC_0591142,0.03715410735372201
ISIC_0591685,0.024058764051758764
ISIC_0592225,0.04282545077853031
ISIC_0592796,0.023418051206509874
ISIC_0594374,0.02368804441246624
ISIC_0594932,0.021953194212281226
ISIC_0595682,0.020626852471494195
ISIC_0596005,0.04164687133964252
ISIC_0596499,0.024181226267551325
ISIC_0598190,0.02596121355529976
ISIC_0598769,0.02618850866697741
ISIC_0600649,0.06569637824550534
ISIC_0600710,0.02501367622763233
ISIC_0602170,0.022800373282396317
ISIC_0602633,0.17972841520705912
ISIC_0603307,0.0272123241788496
ISIC_0604055,0.024959481493085862
ISIC_0604516,0.031160206161711026
ISIC_0605259,0.02551603447284651
ISIC_0606244,0.5518453792072998
ISIC_0607037,0.028617675931528568
ISIC_0607397,0.02432002513297329
ISIC_0607473,0.02496915209646244
ISIC_0607693,0.02020549205915432
ISIC_0608042,0.025797046540082264
ISIC_0608105,0.025797847819001008
ISIC_0608330,0.024291971325014972
ISIC_0609220,0.024231460314356808
ISIC_0609770,0.022473684905926418
ISIC_0610325,0.11673569364230367
ISIC_0611293,0.026789252270125866
ISIC_0611390,0.03165299519535256
ISIC_0611822,0.02229650490921717
ISIC_0612337,0.023845786046794697
ISIC_0613199,0.02205356973839197
ISIC_0613239,0.023415250700079916
ISIC_0613293,0.02535560031519985
ISIC_0613555,0.0772261436551981
ISIC_0613748,0.02573037650074911
ISIC_0615241,0.021544712020010088
ISIC_0616900,0.02286329401865845
ISIC_0619695,0.022930178648275564
ISIC_0620316,0.02289098409417505
ISIC_0620379,0.039663840711279486
ISIC_0620581,0.02179148405165758
ISIC_0621355,0.02365028850268793
ISIC_0621919,0.02122109699633074
ISIC_0622203,0.024128811057769775
ISIC_0622461,0.02264496386325283
ISIC_0623254,0.023051238014745238
ISIC_0623493,0.02223984037116385
ISIC_0623650,0.02391375489171696
ISIC_0624194,0.022091328375244426
ISIC_0627128,0.05616540720955467
ISIC_0627467,0.025843222840954302
ISIC_0631039,0.0211733021495902
ISIC_0633018,0.21565314754870873
ISIC_0633831,0.05026363111567746
ISIC_0634161,0.0192600801748271
ISIC_0634896,0.03109517359130392
ISIC_0635396,0.023757277987038042
ISIC_0635721,0.0343247797073348
ISIC_0636920,0.022706385885289285
ISIC_0637104,0.20975087663523864
ISIC_0637231,0.027034282680713652
ISIC_0639631,0.026974881786859514
ISIC_0640439,0.03877999801424179
ISIC_0641371,0.019700773288183884
ISIC_0644758,0.022342270252702332
ISIC_0644873,0.020082399757583237
ISIC_0645560,0.03422978720255623
ISIC_0646211,0.05481808445986463
ISIC_0646723,0.02921134365991755
ISIC_0647385,0.033378601665322874
ISIC_0649394,0.027074275704571917
ISIC_0650063,0.05135702716879196
ISIC_0650090,0.026629305084799666
ISIC_0653629,0.029185148561417865
ISIC_0653693,0.02458563092734766
ISIC_0653761,0.027556799207782076
ISIC_0654120,0.023326257798933506
ISIC_0655378,0.023847888732333275
ISIC_0655512,0.02129331343111429
ISIC_0656308,0.02471610437552796
ISIC_0660782,0.19500896263364256
ISIC_0660925,0.03961059622362399
ISIC_0662288,0.03131260257757949
ISIC_0663197,0.025596998628341673
ISIC_0663707,0.027046258743965147
ISIC_0664454,0.02428402957919474
ISIC_0664524,0.02571761384710198
ISIC_0665430,0.024025173262011052
ISIC_0665521,0.02031588490249567
ISIC_0667449,0.022597558047735212
ISIC_0668855,0.18479839530066297
ISIC_0669360,0.08449050397722854
ISIC_0671119,0.03532098335098458
ISIC_0673217,0.043061704690491684
ISIC_0673441,0.032503888184943014
ISIC_0673705,0.03461363980978241
ISIC_0673777,0.02460629325306435
ISIC_0673970,0.0948428638134899
ISIC_0674308,0.09424014025520364
ISIC_0674636,0.048498135059148795
ISIC_0674769,0.024087975700546643
ISIC_0675554,0.02510236394669781
ISIC_0675743,0.025515707044156836
ISIC_0676272,0.020803745628935433
ISIC_0676443,0.031794677283872225
ISIC_0676863,0.02532585782486277
ISIC_0677660,0.024455765631162644
ISIC_0678034,0.0250423849544344
ISIC_0680997,0.021205698150207904
ISIC_0681019,0.04454325967620888
ISIC_0681410,0.06968468610677414
ISIC_0681751,0.08610505346590157
ISIC_0682057,0.030594018100832843
ISIC_0682495,0.02195353739717569
ISIC_0682907,0.019590731334053996
ISIC_0682960,0.025375999692940236
ISIC_0684256,0.04002419054758587
ISIC_0684654,0.02228490798362026
ISIC_0684862,0.027810816276931286
ISIC_0685033,0.023761019261666398
ISIC_0685067,0.0663485405463768
ISIC_0686961,0.043170659748444556
ISIC_0689307,0.025231084969007493
ISIC_0692073,0.03866243078084087
ISIC_0695000,0.035262642041296
ISIC_0695255,0.051261975021498866
ISIC_0695851,0.023325610716008662
ISIC_0697455,0.025533045070618345
ISIC_0698209,0.024963124465310096
ISIC_0700078,0.023122521831437683
ISIC_0700201,0.020584959016877843
ISIC_0701187,0.027882086961882113
ISIC_0701649,0.02727421042057781
ISIC_0701776,0.022671342968922332
ISIC_0703440,0.022911834916504573
ISIC_0703903,0.036351554544884576
ISIC_0703979,0.021513892120369724
ISIC_0704243,0.022106260056088924
ISIC_0704245,0.022954034614948462
ISIC_0704435,0.02426060080150661
ISIC_0705764,0.03027901388861713
ISIC_0705909,0.02930834861798668
ISIC_0707036,0.035185278956404976
ISIC_0707359,0.026214554902278895
ISIC_0707819,0.025063416407614995
ISIC_0708442,0.024610819663965226
ISIC_0708867,0.025774608599066544
ISIC_0708878,0.029055181687415887
ISIC_0710840,0.023629379268848418
ISIC_0712978,0.027346192892492963
ISIC_0713157,0.02067026388062878
ISIC_0714126,0.021128397058808326
ISIC_0714540,0.024552152604057503
ISIC_0715784,0.019732566546761515
ISIC_0715864,0.02549326848152771
ISIC_0716650,0.02447337261029014
ISIC_0717635,0.022595856237003324
ISIC_0718698,0.02782594216208734
ISIC_0719763,0.023214737986002158
ISIC_0720050,0.03308814166833525
ISIC_0720319,0.02365137765628147
ISIC_0721575,0.025746299526127534
ISIC_0721927,0.0313134348380498
ISIC_0722065,0.031132420359405333
ISIC_0722323,0.024520642703625015
ISIC_0723369,0.02267419698554888
ISIC_0723819,0.021308855522536755
ISIC_0724106,0.03380659950105953
ISIC_0724784,0.02437145481445322
ISIC_0727953,0.024467376196761228
ISIC_0728055,0.05762482453455048
ISIC_0728474,0.023090645056698035
ISIC_0728977,0.023110173452758315
ISIC_0729188,0.19590863237573622
ISIC_0729365,0.03371794340026493
ISIC_0732158,0.023867798600903798
ISIC_0732261,0.026276408294434835
ISIC_0733408,0.03654109863810787
ISIC_0734038,0.021909978820348744
ISIC_0734761,0.023971547579618745
ISIC_0735344,0.03356858845548526
ISIC_0735361,0.02938114459972248
ISIC_0735507,0.021072379123532294
ISIC_0737285,0.03988497066729488
ISIC_0737596,0.03353647350580597
ISIC_0737951,0.03679203734828854
ISIC_0738067,0.025006346522772976
ISIC_0738616,0.025428391030665208
ISIC_0739064,0.0237489684937254
ISIC_0739401,0.029957356867775536
ISIC_0740997,0.1097378484868641
ISIC_0743576,0.023491678404147818
ISIC_0743739,0.0243678232618804
ISIC_0743789,0.02357605358193846
ISIC_0746818,0.05603086877243385
ISIC_0747114,0.022558696750664232
ISIC_0748291,0.024540625541999345
ISIC_0749073,0.025011824465157987
ISIC_0749202,0.02317366748686981
ISIC_0752872,0.024665335754424672
ISIC_0753499,0.02337889952793961
ISIC_0755453,0.050218022783347506
ISIC_0756977,0.03505925987172365
ISIC_0757171,0.028506505027778628
ISIC_0758024,0.02884500228066073
ISIC_0758246,0.02432670994790249
ISIC_0758568,0.027302770685517303
ISIC_0759383,0.05803059691675968
ISIC_0760154,0.04952515835910024
ISIC_0760260,0.025542422208641717
ISIC_0762091,0.024672977622711183
ISIC_0763495,0.024926629658901214
ISIC_0764739,0.03401870513300418
ISIC_0765355,0.07392038065640563
ISIC_0767812,0.02176125158990898
ISIC_0769066,0.02473153527464819
ISIC_0770095,0.023925987349404335
ISIC_0770234,0.02317614769057379
ISIC_0770508,0.13484950448953323
ISIC_0770817,0.024404195133709432
ISIC_0771788,0.029696067626479347
ISIC_0772522,0.022573464546465395
ISIC_0772578,0.07034488282782231
ISIC_0772706,0.025216875578043935
ISIC_0773190,0.023396420475208284
ISIC_0774444,0.022566591385864736
ISIC_0775579,0.02391585727547578
ISIC_0775584,0.33434997280132756
ISIC_0776524,0.027743316002525803
ISIC_0776616,0.023405578366193672
ISIC_0776803,0.023797995387270836
ISIC_0776824,0.049923451907355115
ISIC_0777077,0.04944969881019372
ISIC_0778512,0.030576239379293917
ISIC_0779258,0.024830627731401253
ISIC_0780165,0.023729681536655903
ISIC_0781571,0.05728226122556811
ISIC_0784160,0.024970949644680215
ISIC_0785830,0.021272848518784332
ISIC_0786267,0.026244888743713377
