image_name,target
ISIC_0287132,0.013896001
ISIC_0287325,0.017097814
ISIC_0288225,0.013209533
ISIC_0290187,0.01100187
ISIC_0291705,0.025658526
ISIC_0292996,0.035615623
ISIC_0294150,0.01309394
ISIC_0296540,0.012058294
ISIC_0297539,0.017932085
ISIC_0297702,0.01100187
ISIC_0298417,0.019647315
ISIC_0299870,0.011232718
ISIC_0300002,0.01100187
ISIC_0301547,0.020473087
ISIC_0301769,0.01100187
ISIC_0304467,0.016461866
ISIC_0304666,0.020087613
ISIC_0304667,0.019647315
ISIC_0306094,0.011232718
ISIC_0307004,0.012572073
ISIC_0307411,0.014372228
ISIC_0309192,0.020949967
ISIC_0309503,0.013118104
ISIC_0310320,0.021287968
ISIC_0311235,0.02900529
ISIC_0311814,0.02106464
ISIC_0312717,0.01365645
ISIC_0313675,0.01100187
ISIC_0317285,0.013664661
ISIC_0318934,0.011232718
ISIC_0319131,0.01100187
ISIC_0319990,0.01100187
ISIC_0320662,0.01100187
ISIC_0321218,0.01100187
ISIC_0321906,0.020087613
ISIC_0321948,0.021210257
ISIC_0322514,0.013398211
ISIC_0327756,0.021977328
ISIC_0328346,0.020910865
ISIC_0328687,0.01468783
ISIC_0328823,0.011221697
ISIC_0329169,0.01100187
ISIC_0329910,0.019792
ISIC_0330060,0.019647315
ISIC_0330886,0.024455993
ISIC_0332421,0.017924227
ISIC_0332456,0.017561246
ISIC_0334179,0.01100187
ISIC_0335244,0.017097814
ISIC_0335886,0.01100187
ISIC_0336093,0.022755323
ISIC_0338118,0.01100187
ISIC_0338587,0.016593115
ISIC_0339455,0.013896001
ISIC_0340198,0.019643962
ISIC_0340572,0.01100187
ISIC_0341315,0.019920086
ISIC_0343131,0.02633593
ISIC_0343283,0.018121293
ISIC_0346766,0.01100187
ISIC_0347157,0.017097814
ISIC_0348342,0.018136762
ISIC_0350347,0.04226409
ISIC_0350470,0.029635364
ISIC_0351156,0.016693756
ISIC_0351912,0.021617506
ISIC_0352620,0.01100187
ISIC_0353021,0.01935625
ISIC_0355377,0.016795337
ISIC_0358260,0.017097814
ISIC_0358623,0.01100187
ISIC_0359676,0.01100187
ISIC_0359720,0.014576352
ISIC_0361122,0.01100187
ISIC_0366488,0.013896001
ISIC_0367795,0.01100187
ISIC_0367988,0.03607179
ISIC_0368092,0.013117178
ISIC_0368696,0.017341057
ISIC_0369888,0.01100187
ISIC_0370322,0.020326119
ISIC_0371470,0.01100187
ISIC_0371907,0.013896001
ISIC_0372927,0.01100187
ISIC_0372955,0.019388687
ISIC_0372971,0.02063594
ISIC_0373723,0.023261879
ISIC_0375431,0.01100187
ISIC_0377642,0.013087508
ISIC_0378391,0.017097814
ISIC_0378668,0.022912353
ISIC_0379549,0.01100187
ISIC_0380224,0.01678896
ISIC_0381595,0.022912353
ISIC_0382931,0.01100187
ISIC_0383641,0.012133519
ISIC_0383780,0.013759452
ISIC_0385415,0.023909286
ISIC_0385463,0.020646991
ISIC_0385865,0.019838061
ISIC_0388802,0.01138683
ISIC_0389010,0.041143652
ISIC_0389392,0.017549075
ISIC_0389675,0.011221697
ISIC_0390209,0.01100187
ISIC_0391046,0.020365676
ISIC_0391777,0.011305825
ISIC_0392680,0.016987355
ISIC_0392931,0.01100187
ISIC_0393891,0.019938616
ISIC_0394533,0.024386086
ISIC_0394763,0.01100187
ISIC_0394802,0.023239743
ISIC_0395681,0.012058294
ISIC_0395885,0.01100187
ISIC_0398134,0.01100187
ISIC_0400652,0.01100187
ISIC_0401679,0.012830131
ISIC_0403198,0.012744624
ISIC_0406137,0.018974269
ISIC_0407054,0.01100187
ISIC_0407220,0.01100187
ISIC_0408372,0.013896001
ISIC_0408969,0.01100187
ISIC_0409388,0.017369991
ISIC_0410649,0.01407949
ISIC_0411243,0.01100187
ISIC_0414776,0.01100187
ISIC_0416431,0.011305042
ISIC_0416708,0.017097814
ISIC_0418978,0.013896001
ISIC_0419005,0.016693756
ISIC_0421107,0.01100187
ISIC_0424070,0.029267263
ISIC_0426960,0.011232718
ISIC_0427371,0.01100187
ISIC_0429551,0.01100187
ISIC_0431350,0.01100187
ISIC_0431499,0.026915858
ISIC_0431738,0.012223714
ISIC_0432133,0.028651759
ISIC_0432265,0.01100187
ISIC_0432894,0.01100187
ISIC_0433895,0.011157673
ISIC_0434253,0.01100187
ISIC_0434274,0.013896001
ISIC_0434285,0.011305042
ISIC_0434890,0.01100187
ISIC_0434920,0.012876482
ISIC_0435283,0.017097814
ISIC_0435396,0.01100187
ISIC_0436298,0.019162608
ISIC_0436727,0.017202124
ISIC_0436779,0.01100187
ISIC_0436884,0.017097814
ISIC_0437081,0.020087613
ISIC_0437384,0.0118028885
ISIC_0437987,0.020055898
ISIC_0438584,0.040825702
ISIC_0439475,0.021817025
ISIC_0441244,0.013896001
ISIC_0442293,0.01100187
ISIC_0442567,0.018689616
ISIC_0445097,0.01100187
ISIC_0446097,0.022962442
ISIC_0446287,0.016899126
ISIC_0446447,0.017097814
ISIC_0448691,0.018565321
ISIC_0450552,0.01709521
ISIC_0451155,0.023080522
ISIC_0451665,0.012572073
ISIC_0452297,0.02545061
ISIC_0453555,0.03521941
ISIC_0454124,0.020087613
ISIC_0454916,0.019561311
ISIC_0456176,0.03434636
ISIC_0456797,0.013491179
ISIC_0457344,0.019772748
ISIC_0457384,0.011305042
ISIC_0457494,0.024988486
ISIC_0457530,0.017097814
ISIC_0457688,0.02888939
ISIC_0459718,0.011232718
ISIC_0460023,0.020087613
ISIC_0460170,0.019388687
ISIC_0460323,0.011885037
ISIC_0461615,0.016274415
ISIC_0462037,0.011464159
ISIC_0462120,0.015647724
ISIC_0462327,0.011232718
ISIC_0462336,0.011232718
ISIC_0462792,0.0118028885
ISIC_0463800,0.029263698
ISIC_0464417,0.014257084
ISIC_0465975,0.019679587
ISIC_0467617,0.013896001
ISIC_0468644,0.01927852
ISIC_0469457,0.0111593725
ISIC_0470465,0.017025372
ISIC_0470699,0.036076687
ISIC_0473489,0.014774848
ISIC_0474220,0.020087613
ISIC_0476927,0.011457104
ISIC_0477213,0.011305042
ISIC_0477217,0.017097814
ISIC_0477424,0.013989478
ISIC_0477793,0.019535823
ISIC_0477875,0.018052967
ISIC_0477986,0.01100187
ISIC_0479726,0.016561717
ISIC_0479755,0.016561717
ISIC_0480158,0.01100187
ISIC_0481105,0.023909286
ISIC_0482298,0.013896001
ISIC_0482617,0.011305042
ISIC_0485889,0.013896001
ISIC_0486436,0.014674317
ISIC_0487789,0.01100187
ISIC_0488846,0.01955083
ISIC_0490555,0.014186711
ISIC_0492058,0.012555416
ISIC_0493101,0.02888939
ISIC_0493429,0.025505252
ISIC_0493786,0.0224534
ISIC_0495167,0.01139157
ISIC_0495234,0.019647315
ISIC_0495887,0.029062392
ISIC_0495948,0.023410667
ISIC_0497721,0.013118104
ISIC_0498659,0.01100187
ISIC_0500319,0.020087613
ISIC_0500851,0.01100187
ISIC_0501199,0.014911896
ISIC_0501295,0.013896001
ISIC_0502032,0.024074087
ISIC_0502364,0.01100187
ISIC_0504453,0.0149146
ISIC_0504686,0.025270939
ISIC_0504935,0.013896001
ISIC_0505403,0.025987413
ISIC_0505447,0.01768833
ISIC_0506082,0.014882728
ISIC_0506198,0.020323541
ISIC_0508596,0.011232718
ISIC_0509538,0.01100187
ISIC_0510408,0.011542177
ISIC_0510439,0.01100187
ISIC_0510794,0.01100187
ISIC_0511981,0.013281791
ISIC_0513674,0.01478311
ISIC_0513808,0.025747871
ISIC_0515041,0.013896001
ISIC_0515737,0.02088764
ISIC_0517531,0.017097814
ISIC_0517673,0.014672896
ISIC_0519860,0.019772748
ISIC_0520611,0.0153207425
ISIC_0521580,0.0146875465
ISIC_0521689,0.01100187
ISIC_0521877,0.013896001
ISIC_0522569,0.016674608
ISIC_0523596,0.01100187
ISIC_0524466,0.022741944
ISIC_0524604,0.016125305
ISIC_0525213,0.014882728
ISIC_0525405,0.041488737
ISIC_0527588,0.017932085
ISIC_0528304,0.014070597
ISIC_0528945,0.016561717
ISIC_0530946,0.0138520235
ISIC_0532813,0.011617116
ISIC_0533917,0.022965342
ISIC_0535264,0.01601403
ISIC_0535812,0.0204529
ISIC_0536393,0.011560459
ISIC_0537310,0.011542177
ISIC_0537430,0.03200563
ISIC_0538335,0.01100187
ISIC_0538391,0.012647973
ISIC_0539046,0.011232718
ISIC_0539432,0.01100187
ISIC_0539662,0.01100187
ISIC_0541206,0.019647315
ISIC_0542744,0.013992373
ISIC_0542899,0.014085535
ISIC_0543866,0.011078224
ISIC_0544482,0.01100187
ISIC_0545219,0.011461317
ISIC_0545222,0.01100187
ISIC_0546119,0.015086311
ISIC_0546506,0.017097814
ISIC_0546632,0.01100187
ISIC_0546682,0.013896001
ISIC_0547086,0.025393896
ISIC_0548182,0.0341652
ISIC_0548968,0.023087913
ISIC_0550777,0.029254867
ISIC_0554395,0.01100187
ISIC_0554507,0.017097814
ISIC_0554535,0.014469242
ISIC_0554819,0.017566001
ISIC_0555540,0.016693756
ISIC_0556297,0.01100187
ISIC_0556505,0.01100187
ISIC_0556568,0.01100187
ISIC_0557285,0.011232718
ISIC_0557595,0.013896001
ISIC_0557850,0.013118104
ISIC_0558458,0.01100187
ISIC_0558563,0.013896001
ISIC_0558899,0.01418237
ISIC_0559101,0.01100187
ISIC_0561202,0.023087913
ISIC_0564203,0.018260034
ISIC_0565070,0.019164298
ISIC_0567332,0.02579607
ISIC_0570796,0.013664661
ISIC_0571162,0.01100187
ISIC_0571336,0.023087913
ISIC_0572486,0.015763078
ISIC_0574930,0.01100187
ISIC_0576125,0.019388687
ISIC_0578316,0.0111593725
ISIC_0578354,0.024073042
ISIC_0579350,0.015231376
ISIC_0579367,0.020055898
ISIC_0580265,0.012737145
ISIC_0582447,0.014296953
ISIC_0582531,0.020055898
ISIC_0583833,0.0203519
ISIC_0584197,0.04031244
ISIC_0585534,0.020774826
ISIC_0586493,0.0118028885
ISIC_0586601,0.016141767
ISIC_0587024,0.01100187
ISIC_0587027,0.033452287
ISIC_0587527,0.026715005
ISIC_0588157,0.01100187
ISIC_0588162,0.019838022
ISIC_0588352,0.025658526
ISIC_0589061,0.013896001
ISIC_0590646,0.01100187
ISIC_0591142,0.017097814
ISIC_0591685,0.01100187
ISIC_0592225,0.015728582
ISIC_0592796,0.020791948
ISIC_0594374,0.019388687
ISIC_0594932,0.01100187
ISIC_0595682,0.01100187
ISIC_0596005,0.01100187
ISIC_0596499,0.017097814
ISIC_0598190,0.01100187
ISIC_0598769,0.03634397
ISIC_0600649,0.022470465
ISIC_0600710,0.011626433
ISIC_0602170,0.01100187
ISIC_0602633,0.019324172
ISIC_0603307,0.017097814
ISIC_0604055,0.019647315
ISIC_0604516,0.035615623
ISIC_0605259,0.01100187
ISIC_0606244,0.023909286
ISIC_0607037,0.03521941
ISIC_0607397,0.013896001
ISIC_0607473,0.011147977
ISIC_0607693,0.0143647855
ISIC_0608042,0.013209533
ISIC_0608105,0.017835343
ISIC_0608330,0.017097814
ISIC_0609220,0.01100187
ISIC_0609770,0.013097767
ISIC_0610325,0.018431822
ISIC_0611293,0.01100187
ISIC_0611390,0.01100187
ISIC_0611822,0.020055898
ISIC_0612337,0.023247188
ISIC_0613199,0.023387216
ISIC_0613239,0.01100187
ISIC_0613293,0.011308485
ISIC_0613555,0.01673793
ISIC_0613748,0.01100187
ISIC_0615241,0.017369991
ISIC_0616900,0.020087613
ISIC_0619695,0.016019667
ISIC_0620316,0.019388687
ISIC_0620379,0.014566506
ISIC_0620581,0.011560459
ISIC_0621355,0.01139157
ISIC_0621919,0.01100187
ISIC_0622203,0.01100187
ISIC_0622461,0.013859842
ISIC_0623254,0.01790587
ISIC_0623493,0.017932085
ISIC_0623650,0.01100187
ISIC_0624194,0.013382653
ISIC_0627128,0.034957785
ISIC_0627467,0.02888939
ISIC_0631039,0.015398937
ISIC_0633018,0.035615623
ISIC_0633831,0.023562701
ISIC_0634161,0.01459937
ISIC_0634896,0.020365676
ISIC_0635396,0.017097814
ISIC_0635721,0.030069133
ISIC_0636920,0.016672831
ISIC_0637104,0.03634397
ISIC_0637231,0.01100187
ISIC_0639631,0.018983755
ISIC_0640439,0.016461866
ISIC_0641371,0.021500532
ISIC_0644758,0.019030776
ISIC_0644873,0.013896001
ISIC_0645560,0.013896001
ISIC_0646211,0.01100187
ISIC_0646723,0.013097767
ISIC_0647385,0.014360851
ISIC_0649394,0.014252072
ISIC_0650063,0.019935407
ISIC_0650090,0.025270939
ISIC_0653629,0.020055898
ISIC_0653693,0.01100187
ISIC_0653761,0.034927268
ISIC_0654120,0.01100187
ISIC_0655378,0.013896001
ISIC_0655512,0.016461866
ISIC_0656308,0.016361786
ISIC_0660782,0.020069294
ISIC_0660925,0.01663389
ISIC_0662288,0.03439538
ISIC_0663197,0.01100187
ISIC_0663707,0.01100187
ISIC_0664454,0.019388687
ISIC_0664524,0.031618163
ISIC_0665430,0.01329774
ISIC_0665521,0.011232718
ISIC_0667449,0.01100187
ISIC_0668855,0.01303063
ISIC_0669360,0.022304839
ISIC_0671119,0.01869342
ISIC_0673217,0.02018387
ISIC_0673441,0.022445673
ISIC_0673705,0.013390399
ISIC_0673777,0.021224102
ISIC_0673970,0.019647315
ISIC_0674308,0.013118104
ISIC_0674636,0.03452757
ISIC_0674769,0.019386714
ISIC_0675554,0.025658526
ISIC_0675743,0.020087613
ISIC_0676272,0.020646991
ISIC_0676443,0.019838061
ISIC_0676863,0.020505158
ISIC_0677660,0.01100187
ISIC_0678034,0.0111593725
ISIC_0680997,0.029920349
ISIC_0681019,0.013118104
ISIC_0681410,0.029455993
ISIC_0681751,0.019679587
ISIC_0682057,0.017097814
ISIC_0682495,0.012735634
ISIC_0682907,0.01100187
ISIC_0682960,0.01100187
ISIC_0684256,0.019360704
ISIC_0684654,0.013896001
ISIC_0684862,0.01100187
ISIC_0685033,0.022898886
ISIC_0685067,0.013896001
ISIC_0686961,0.0227751
ISIC_0689307,0.01100187
ISIC_0692073,0.01557376
ISIC_0695000,0.019647315
ISIC_0695255,0.021950157
ISIC_0695851,0.01100187
ISIC_0697455,0.022438662
ISIC_0698209,0.01100187
ISIC_0700078,0.021810766
ISIC_0700201,0.011305042
ISIC_0701187,0.014040175
ISIC_0701649,0.015642703
ISIC_0701776,0.019542282
ISIC_0703440,0.019388687
ISIC_0703903,0.012133519
ISIC_0703979,0.017766738
ISIC_0704243,0.014158735
ISIC_0704245,0.013012642
ISIC_0704435,0.020782081
ISIC_0705764,0.016693756
ISIC_0705909,0.015220915
ISIC_0707036,0.023247188
ISIC_0707359,0.01100187
ISIC_0707819,0.029346338
ISIC_0708442,0.01100187
ISIC_0708867,0.020055898
ISIC_0708878,0.023087913
ISIC_0710840,0.01100187
ISIC_0712978,0.022618987
ISIC_0713157,0.011305042
ISIC_0714126,0.01100187
ISIC_0714540,0.011972747
ISIC_0715784,0.01100187
ISIC_0715864,0.017097814
ISIC_0716650,0.013896001
ISIC_0717635,0.01310297
ISIC_0718698,0.013118104
ISIC_0719763,0.013759452
ISIC_0720050,0.017454313
ISIC_0720319,0.02037088
ISIC_0721575,0.019388687
ISIC_0721927,0.023261879
ISIC_0722065,0.020087613
ISIC_0722323,0.020087613
ISIC_0723369,0.013025014
ISIC_0723819,0.01100187
ISIC_0724106,0.01669948
ISIC_0724784,0.013896001
ISIC_0727953,0.013896001
ISIC_0728055,0.012306558
ISIC_0728474,0.011221697
ISIC_0728977,0.01100187
ISIC_0729188,0.01264895
ISIC_0729365,0.028895237
ISIC_0732158,0.023247188
ISIC_0732261,0.022912353
ISIC_0733408,0.0118028885
ISIC_0734038,0.02153576
ISIC_0734761,0.020087613
ISIC_0735344,0.016461689
ISIC_0735361,0.023074286
ISIC_0735507,0.01100187
ISIC_0737285,0.036571994
ISIC_0737596,0.020910865
ISIC_0737951,0.02925969
ISIC_0738067,0.012876482
ISIC_0738616,0.019162608
ISIC_0739064,0.029316816
ISIC_0739401,0.018395396
ISIC_0740997,0.01100187
ISIC_0743576,0.011542177
ISIC_0743739,0.01100187
ISIC_0743789,0.015291197
ISIC_0746818,0.023909286
ISIC_0747114,0.01100187
ISIC_0748291,0.018334525
ISIC_0749073,0.0203519
ISIC_0749202,0.01100187
ISIC_0752872,0.016461866
ISIC_0753499,0.020087613
ISIC_0755453,0.015342539
ISIC_0756977,0.018343775
ISIC_0757171,0.01172408
ISIC_0758024,0.022898886
ISIC_0758246,0.011232718
ISIC_0758568,0.01100187
ISIC_0759383,0.029203357
ISIC_0760154,0.015136969
ISIC_0760260,0.021631837
ISIC_0762091,0.01100187
ISIC_0763495,0.01100187
ISIC_0764739,0.0310517
ISIC_0765355,0.034831937
ISIC_0767812,0.011457104
ISIC_0769066,0.01100187
ISIC_0770095,0.02106464
ISIC_0770234,0.014186711
ISIC_0770508,0.013371193
ISIC_0770817,0.01100187
ISIC_0771788,0.012485007
ISIC_0772522,0.01100187
ISIC_0772578,0.023387216
ISIC_0772706,0.012042105
ISIC_0773190,0.01100187
ISIC_0774444,0.01100187
ISIC_0775579,0.017177418
ISIC_0775584,0.020055898
ISIC_0776524,0.01994452
ISIC_0776616,0.017488299
ISIC_0776803,0.011457104
ISIC_0776824,0.011232718
ISIC_0777077,0.033649452
ISIC_0778512,0.020362575
ISIC_0779258,0.011232718
ISIC_0780165,0.03567318
ISIC_0781571,0.021802763
ISIC_0784160,0.011542177
ISIC_0785830,0.022912353
ISIC_0786267,0.03584228
ISIC_0786322,0.024379086
ISIC_0788550,0.011147977
ISIC_0792325,0.01100187
ISIC_0792492,0.030435821
ISIC_0792564,0.013896001
ISIC_0792986,0.011542177
ISIC_0794617,0.01100187
ISIC_0795653,0.011310655
ISIC_0796707,0.0111593725
ISIC_0797113,0.030506535
ISIC_0799427,0.023387216
ISIC_0799785,0.020087613
ISIC_0799979,0.03509968
ISIC_0800693,0.014592991
ISIC_0801740,0.014488736
ISIC_0802693,0.020087613
ISIC_0803310,0.01100187
ISIC_0803341,0.01348767
ISIC_0803636,0.020473087
ISIC_0804023,0.016125305
ISIC_0805392,0.011221697
ISIC_0807283,0.020087613
ISIC_0807404,0.023238737
ISIC_0808861,0.015728582
ISIC_0809377,0.014576352
ISIC_0809747,0.01100187
ISIC_0810336,0.01100187
ISIC_0810894,0.020332424
ISIC_0811323,0.0111593725
ISIC_0813138,0.023387216
ISIC_0813352,0.0149234515
ISIC_0814613,0.019291738
ISIC_0816087,0.020055898
ISIC_0816173,0.017097814
ISIC_0817883,0.01100187
ISIC_0818301,0.01100187
ISIC_0821277,0.017097814
ISIC_0821445,0.017097814
ISIC_0821598,0.020087613
ISIC_0822581,0.022295773
ISIC_0823047,0.013896001
ISIC_0823591,0.01100187
ISIC_0824050,0.016071681
ISIC_0825029,0.0143695725
ISIC_0825725,0.014173851
ISIC_0829859,0.024400042
ISIC_0830589,0.017097814
ISIC_0834674,0.019679587
ISIC_0835778,0.035445668
ISIC_0836745,0.022912353
ISIC_0839044,0.013285115
ISIC_0839368,0.02106464
ISIC_0840535,0.017097814
ISIC_0840661,0.011542177
ISIC_0841028,0.016338594
ISIC_0842398,0.01564412
ISIC_0842798,0.021960607
ISIC_0843175,0.01100187
ISIC_0843626,0.01100187
ISIC_0844546,0.020087613
ISIC_0844930,0.019647315
ISIC_0844952,0.023247188
ISIC_0845696,0.013896001
ISIC_0848406,0.01100187
ISIC_0848986,0.011232718
ISIC_0851144,0.013896001
ISIC_0852759,0.019388687
ISIC_0853184,0.016422361
ISIC_0853566,0.01100187
ISIC_0853893,0.024758799
ISIC_0854582,0.024758799
ISIC_0855262,0.01437289
ISIC_0856987,0.01100187
ISIC_0857436,0.020055898
ISIC_0857443,0.022588143
ISIC_0857595,0.013896001
ISIC_0861327,0.018286437
ISIC_0862505,0.025505252
ISIC_0863212,0.020055898
ISIC_0864741,0.01100187
ISIC_0865303,0.011305042
ISIC_0866123,0.019935407
ISIC_0866838,0.020217007
ISIC_0867509,0.03567318
ISIC_0867683,0.016795337
ISIC_0868513,0.013896001
ISIC_0869415,0.020221887
ISIC_0870455,0.036095306
ISIC_0870529,0.017097814
ISIC_0871473,0.024758799
ISIC_0873174,0.023247188
ISIC_0874437,0.01100187
ISIC_0874522,0.020087613
ISIC_0874582,0.020087613
ISIC_0874773,0.035904694
ISIC_0875072,0.013989478
ISIC_0876617,0.011157673
ISIC_0876689,0.011305042
ISIC_0877438,0.01100187
ISIC_0877919,0.014586012
ISIC_0878952,0.01100187
ISIC_0879061,0.024758799
ISIC_0879986,0.013896001
ISIC_0881100,0.01100187
ISIC_0881645,0.01459937
ISIC_0881966,0.018514523
ISIC_0883924,0.015342539
ISIC_0884023,0.021680932
ISIC_0884538,0.01100187
ISIC_0885369,0.01100187
ISIC_0885617,0.024929622
ISIC_0886447,0.02063594
ISIC_0887532,0.01100187
ISIC_0887743,0.017097814
ISIC_0887966,0.019561311
ISIC_0890305,0.014278437
ISIC_0891059,0.015742695
ISIC_0891718,0.01100187
ISIC_0892179,0.01146684
ISIC_0893984,0.013896001
ISIC_0894308,0.017097814
ISIC_0894646,0.023878269
ISIC_0896427,0.019679587
ISIC_0897639,0.01100187
ISIC_0897958,0.01100187
ISIC_0898069,0.01100187
ISIC_0899393,0.01100187
ISIC_0900251,0.011232718
ISIC_0904702,0.01100187
ISIC_0904866,0.011630499
ISIC_0906558,0.013896001
ISIC_0908698,0.016888909
ISIC_0908910,0.016591957
ISIC_0909069,0.020055898
ISIC_0910022,0.017097814
ISIC_0913137,0.017763684
ISIC_0915083,0.01100187
ISIC_0915125,0.023247188
ISIC_0915404,0.015220915
ISIC_0915906,0.024758799
ISIC_0916159,0.02136484
ISIC_0916649,0.01100187
ISIC_0917619,0.01100187
ISIC_0917843,0.01631158
ISIC_0920023,0.017047722
ISIC_0923085,0.01100187
ISIC_0923805,0.012572073
ISIC_0924293,0.01100187
ISIC_0924421,0.017097814
ISIC_0925021,0.042015895
ISIC_0925309,0.01100187
ISIC_0925595,0.014768503
ISIC_0928578,0.023247188
ISIC_0929007,0.011078224
